28
1	3	32514
2	3	51827
3	3	30726
4	3	37914
5	3	28886
6	3	9983
7	3	18575
8	3	832
9	3	21815
10	3	45025
11	3	75499
12	3	39867
13	3	59637
14	3	33428
15	3	28054
16	3	51830
17	3	25618
18	3	47926
19	3	30813
20	3	11208
21	3	24878
22	3	41620
23	3	31214
24	3	19878
25	3	31620
26	3	20095
27	3	29741
28  3 23452
